song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP1105,Even difficult.,Cheryl Landry,Writer.,Pop,10/11/97,237,4,47630313,English,Yes,Universal Music,Jennifer Davis,Tina Rodriguez,
SP1106,Meet heavy.,David Martinez,Game list.,Electronic,29/04/15,160,49,49594654,English,Yes,Warner Music,Mark Livingston,Jamie Cummings,Kimberly Phillips
SP1107,Campaign standard.,Casey Bates,News.,R&B,17/01/21,197,6,97191639,Spanish,Yes,Universal Music,Kimberly Copeland,Amanda Lopez,Christopher Hudson MD
SP1108,Mission interest face.,Elizabeth Flores,Serious.,Pop,24/09/15,159,68,43640642,English,Yes,Atlantic Records,John Dalton,Rachel Miller,
SP1109,One.,Brian Gutierrez,Population author.,Electronic,28/02/98,173,89,89363466,Japanese,Yes,Def Jam,Brian Kim,Randy Johnson,
SP1110,None expect.,Christina Gregory,Stop.,Hip-Hop,01/04/96,184,13,44819278,English,Yes,Def Jam,Nicole Fletcher,Lauren Bishop,Jessica Black
SP1111,Exist ahead.,Mr. Clifford Fisher,Cost section.,Electronic,04/12/15,212,48,64330169,,Yes,Indie,Joseph Williams,Mrs. Kristen Bryant PhD,
SP1112,Ask answer professional.,Cassandra Cortez,Four.,Electronic,21/12/07,242,92,80200970,English,No,Def Jam,Melissa Estes,Nathan Smith,
SP1113,Poor loss car.,Corey Fowler,Week.,Pop,13/02/13,163,81,14301469,English,Yes,Sony Music,Randy Chang,Christopher Johnson,Jason Hall
SP1114,Minute bring way next.,Brian Garner,Base.,Jazz,28/11/21,293,73,79669633,English,No,Warner Music,Eric Kane,Teresa Rosario,
SP1115,Manage beat.,Leah Grant,Beautiful.,Electronic,04/04/98,242,88,70873312,English,No,Warner Music,Ryan Taylor,Joseph Tran,
SP1116,Suffer their.,Stephen Wong,Congress yourself.,Pop,02/02/10,150,3,97407047,Korean,No,Atlantic Records,Brandon English,Mackenzie Walters,
SP1117,Perhaps recently.,Christian King,Television.,Electronic,21/12/98,199,50,84266118,English,Yes,Sony Music,Ronald Bauer,Stephanie Johnson,Holly Hall
SP1118,Miss may go.,Ashley Hernandez,Safe choose.,Electronic,21/02/20,198,9,23470289,French,Yes,Indie,Matthew Guzman,Katherine Smith,
SP1119,Some three close.,Craig Martinez,Answer.,Hip-Hop,06/10/10,222,48,61347838,Korean,Yes,Warner Music,Timothy Higgins,Claudia Perkins,
SP1120,Record employee.,Amy Hansen,Soldier debate.,Hip-Hop,21/02/98,,79,93684289,English,Yes,Atlantic Records,Alejandra Wright,Philip Miller,
SP1121,Address response.,Kiara Hernandez,Blue.,Electronic,16/08/22,202,93,8070594,English,No,Sony Music,Nicole Black,Andrew Shelton,
SP1122,Time.,Ashley Wright,Shake.,Hip-Hop,07/09/18,266,28,17032019,English,Yes,Sony Music,Jeffrey Conner,Thomas Daniel,Susan Anderson
SP1123,Help budget.,Mrs. Hailey Thomas,Toward.,Hip-Hop,30/12/18,243,71,57976757,German,No,Warner Music,Douglas Duarte,Gina Pope,
SP1124,Sit arm.,Steven Juarez,Fine.,Electronic,03/12/16,209,10,20483064,English,Yes,Indie,Bradley Heath,Isabella Walsh,Tiffany Moore
SP1125,Side traditional note.,Gabriela Nelson,Day man.,Country,21/06/99,302,98,4575500,,No,Atlantic Records,Mary Brown,Tiffany Thomas,
SP1126,Seven.,Gene Sanchez,List.,Electronic,05/09/99,271,93,2682623,English,No,Warner Music,Barry Terrell,Kristin Mcpherson,
SP1127,Point too.,Sarah Martinez,Yes threat.,Pop,19/05/10,191,43,27047749,English,No,Indie,Kristi Cole,Beth Wagner,Micheal Sanchez
SP1128,Section easy.,David English,Style hear.,Hip-Hop,05/07/09,90,34,5810219,English,Yes,Indie,Joseph Miller,Michael Medina,Craig Richmond
SP1129,About well.,Jesse Snyder,Reveal course.,Electronic,24/06/96,185,68,7623620,English,Yes,Warner Music,Eric Matthews,Timothy Foster,Tiffany Woods
SP1130,Away marriage.,Rodney Brown,Since.,Jazz,09/05/11,334,73,74768372,English,No,Universal Music,Karen Moore,Robin Simmons,Connie Russell
SP1131,Budget wonder partner.,Robert Neal,Kitchen TV.,Pop,22/12/09,285,66,54912346,English,No,Def Jam,Heidi Wagner,James Davenport,
SP1132,Able general.,Melissa Whitehead,A.,Electronic,16/08/07,188,20,4809225,English,Yes,Universal Music,Jared Anderson,Nicholas Parker,Tammy Hudson
SP1133,Spring around what mean.,Bernard Mills,Board.,Electronic,15/07/24,311,31,3890344,English,No,Sony Music,Marie Gibson,Tammy Turner PhD,
SP1134,Day.,Kristin Brown,Worker worker.,Hip-Hop,12/02/11,279,77,70939730,Spanish,Yes,Warner Music,Monica Jennings,Alec King,Todd Moore
SP1135,Return offer friend.,John Hunter,Institution no.,Country,23/12/11,213,27,84775297,English,No,Atlantic Records,Melissa Caldwell,Julie Lynn,
SP1136,Note often.,Christian Howard,Big.,Electronic,12/01/08,243,41,87659702,Korean,No,Warner Music,Shelia Shaw,Dr. David Mcdonald,
SP1137,Measure wonder father.,Sydney Taylor,Rise fill.,Hip-Hop,19/03/15,222,27,87495293,English,No,Universal Music,Adam Cherry,Brandi Brown,
SP1138,Blood recent.,Jason White,Cause everybody.,Folk,13/04/10,232,77,43368217,Spanish,No,Indie,Karen Ball,Christina Hansen,
SP1139,A during.,Brenda Santos,Network enough.,Pop,04/01/04,155,58,23393901,,Yes,Indie,Mark Jacobson,Mr. John Watson,
SP1140,Worker agent network.,Stephanie Bates,Work rich.,Hip-Hop,01/05/01,,62,91182345,English,Yes,Indie,Timothy Hansen,Amanda Morales,Megan Barrett
SP1141,Politics city.,Courtney Potter,Test same.,Hip-Hop,03/10/21,294,37,72447495,Japanese,No,Def Jam,Leah Henson,Jonathan Fisher,Thomas Gutierrez
SP1142,Senior human couple.,Christy Johnson,Send believe.,Hip-Hop,08/09/23,276,32,28791622,English,Yes,Indie,Nicholas Knapp,Kevin Hunter,Travis Schaefer
SP1143,Health almost such.,Michael Parks,Site.,Classical,13/07/95,278,13,6773767,English,Yes,Indie,Kimberly Hopkins,Misty Bell,Christopher Powell
SP1144,Visit.,Mary Galloway,Stuff age.,Pop,24/02/14,265,33,59885656,English,Yes,Universal Music,Jodi Beck MD,Tonya King,
SP1145,Number end bill.,Keith Reyes,Week first.,Classical,11/10/05,292,29,4988260,English,No,Sony Music,Kyle Hancock,Michael Mitchell,
SP1146,Program seem.,Joseph Guerrero,Word until.,Electronic,27/06/10,251,87,65684783,Japanese,Yes,Sony Music,Alexis Ramirez,Thomas Lopez,
SP1147,Everyone throw list support.,Pamela Matthews,Organization economic.,Electronic,05/08/10,372,89,71592917,English,No,Indie,Luke Pittman,Matthew Holmes,
SP1148,Figure include.,Eric Sanchez,Area.,Electronic,19/05/95,181,9,37528759,,No,Sony Music,Mr. Dennis Clark,Eric Fitzpatrick,
SP1149,Behavior something fear.,Noah Reyes,Treatment.,Electronic,01/06/22,337,2,97174638,English,Yes,Sony Music,Kelly Hoffman,Jeffrey Cooper,
SP1150,Apply strong production.,Kelsey Quinn,Common recent.,Hip-Hop,24/01/05,286,41,64063361,English,Yes,Atlantic Records,William Coleman,Jack Hayes,Samantha Jenkins
SP1151,Kind.,Jennifer Thompson,Become.,Electronic,05/05/09,282,87,80654419,English,No,Atlantic Records,Kimberly Anderson,Sabrina West,
SP1152,Send and.,Jasmine Steele,Behavior.,Hip-Hop,25/07/99,226,67,11409257,English,No,Def Jam,Robert Brown,Paul Grant,
SP1153,Direction despite sort.,Kathleen Farrell,Put black.,Classical,20/12/20,250,42,4142260,German,No,Indie,Mackenzie Mitchell,Wendy Spencer,
SP1154,Group important their bring.,Stephen Rodriguez,Development.,Electronic,29/09/13,192,39,60642374,English,Yes,Sony Music,Gregory Donovan,Timothy Garcia,Jason Vargas
SP1155,Wind affect media make.,Corey Martin,Education care.,Electronic,23/03/08,264,28,34673371,English,Yes,Universal Music,Brian Fields,Debbie Archer,
SP1156,Court.,Larry Walker,Stock.,Hip-Hop,27/04/10,342,92,85164524,Korean,No,Indie,Ronald Hoover,Bobby Johnson,
SP1157,Born nothing eat.,Ashley Bailey,These.,Pop,20/05/21,260,64,711424,French,No,Warner Music,Joe Mendez,Colton Huff,Sandra Mahoney
SP1158,Middle out.,Richard Martin,None.,Classical,27/01/03,290,90,4954609,English,Yes,Indie,Ashley Walker,Justin Smith,
SP1159,Over form.,Paul Jones,System begin.,Jazz,16/05/18,,68,83699381,French,Yes,Indie,Corey Hoffman Jr.,Michael Owens,
SP1160,Above reduce system call.,Kathryn Scott,Doctor.,Pop,20/07/01,250,3,16820924,English,Yes,Warner Music,Jeanette Doyle,Timothy Nguyen,Nathaniel Perkins
SP1161,All.,Virginia Hamilton,Police.,Hip-Hop,27/04/01,170,99,40918222,Korean,Yes,Universal Music,Robert Hampton,Jacqueline Jones,Kenneth Wilson
SP1162,Financial east.,Linda Arnold,Simply.,Pop,28/12/23,303,37,33110321,English,Yes,Indie,Paul Smith,Nathaniel Hicks,
SP1163,Concern.,Jerry Watson,Agent task.,Hip-Hop,28/04/16,196,14,39433668,English,No,Sony Music,Elizabeth Scott,Joseph Joyce,
SP1164,Analysis process.,Kristin Johnson,Ok.,Hip-Hop,08/02/09,277,82,60227871,Korean,Yes,Universal Music,Maurice Day,Veronica Brown,
SP1165,Difference parent.,Justin Cole,Board.,Pop,18/03/14,249,12,80397439,Korean,No,Def Jam,David Harper,Katie Soto,Andrea Walton
SP1166,Politics social.,Joseph Frazier,Suffer former.,Classical,22/07/05,262,43,13384196,Italian,Yes,Warner Music,John Dougherty,Terry Peterson,Chad Long
SP1167,Hard market place.,Erica Manning,Be.,Pop,21/06/23,277,70,45144202,English,No,Def Jam,Kenneth Steele,Sara Baker,Jacqueline Bradley
SP1168,Every.,Kathleen Johnson,Find continue.,Pop,26/10/16,288,79,87494010,English,No,Universal Music,Donald Hamilton,Kristina Rose,
SP1169,Mean day ago.,Clifford Lindsey,Available.,Hip-Hop,09/05/20,207,28,98117904,English,No,Def Jam,Lisa Andersen,Mark Roberts,
SP1170,Similar night get.,Sharon Price,Response someone.,Jazz,30/05/20,279,41,39047270,Italian,No,Sony Music,Jacob Fletcher,Joseph Rogers,
SP1171,Best important section.,Michael Best,Forward.,Folk,06/05/09,267,21,10642539,English,Yes,Universal Music,Richard Booth,Haley Greene,
SP1172,Company.,Aimee Bowen,Very really.,Pop,23/10/09,211,6,83814818,Spanish,Yes,Sony Music,Andrew Johnson,Laura Allison,Dawn Lee
SP1173,Realize social total.,Michelle Morales MD,Bank successful.,Classical,03/12/96,209,10,63044468,English,Yes,Sony Music,Brianna Owen,Jimmy Green,
SP1174,Perhaps travel just.,Ashley Ward,According.,Country,12/03/09,309,4,51327211,English,No,Def Jam,David Owens,Matthew Drake,
SP1175,Little fill ever worker.,Mrs. Melinda Stevens,Staff bar.,Pop,16/06/98,296,93,64535273,English,Yes,Atlantic Records,Dawn Jordan,Christy Gonzalez,
SP1176,Meeting them item.,Michael Sherman,Why agreement.,Electronic,24/11/10,,5,88521506,Korean,Yes,Universal Music,Alexandra Baker,Karla Garcia,Calvin Davidson
SP1177,Save result.,Sharon Dean,Subject.,Hip-Hop,14/02/15,309,97,61491329,Spanish,No,Def Jam,Caitlin Davis,Thomas Lopez,
SP1178,Challenge third turn executive.,Joshua Williams,Course.,Hip-Hop,25/09/09,207,81,82241362,English,Yes,Indie,Connie Reese,Susan Schultz,Kim Chavez
SP1179,Issue give simply.,Larry Larson,Store option.,Classical,23/12/06,366,26,17674488,French,Yes,Sony Music,Jennifer Rivas,Jessica Turner,
SP1180,Join until.,Maxwell Ibarra,Every.,Pop,08/08/19,224,82,64033927,English,Yes,Atlantic Records,Miguel Watson,Michelle Nelson,Devin Thomas
SP1181,Language although.,Kristy Russell,Medical.,Classical,27/10/21,275,78,33004981,English,No,Indie,George Scott,David Houston,
SP1182,Cost them.,Geoffrey Chan,Wall second.,Hip-Hop,13/10/94,272,12,87377879,English,Yes,Def Jam,John Morrow,Michelle Ryan,Tony Arnold
SP1183,Hotel standard plan.,Faith Wilson,They.,Folk,21/05/97,99,11,17455799,English,Yes,Universal Music,Theresa Hughes,Miranda Anderson,
SP1184,Available on arrive out.,Mackenzie Elliott,Worry.,Pop,29/03/02,240,96,80224417,Japanese,No,Universal Music,Stacey Cook,Connor Ponce,
SP1185,First back evidence.,Heather Long DVM,Food available.,Hip-Hop,18/01/04,,95,77394877,English,Yes,Indie,Christine Quinn,Nicholas Giles,
SP1186,Sound hand.,Stephanie Stephens,Employee car.,Hip-Hop,06/07/15,256,38,41069781,English,No,Universal Music,Joshua Moreno,Sean Dunn,Daniel Hernandez
SP1187,High memory.,Ryan Drake,Health draw.,Hip-Hop,22/02/23,265,1,93715473,English,Yes,Sony Music,Tom Nunez,Mrs. Shannon Riley DDS,Nancy Mullins
SP1188,Support.,Mrs. Brooke Johnson,Size police.,Pop,08/04/04,238,9,72485830,Spanish,No,Def Jam,Mr. Scott Ibarra MD,Kathleen Ramirez,
SP1189,Company candidate month.,Kathryn Maldonado,Evidence.,Jazz,01/03/13,288,86,51385790,English,Yes,Def Jam,Scott Walsh,George Fleming,Christopher Lee
SP1190,Business couple never.,Mitchell Braun,Million anyone.,Electronic,23/02/22,209,94,25803138,German,Yes,Sony Music,Kevin Ross,Dana Taylor,
SP1191,Consider detail still.,Alexander Davis,Trade least.,Electronic,14/03/22,,6,77424583,English,No,Indie,Angela Mclaughlin,Amy Jones,
SP1192,Still goal financial price.,Keith Villarreal,Factor.,Electronic,03/04/03,173,41,74429826,English,Yes,Warner Music,Diane Cole,Corey Stone,
SP1193,Congress.,Andrea Griffin,Important.,Electronic,04/04/15,,69,57649253,English,Yes,Atlantic Records,Joseph Reese,Kristy Nguyen,Earl Mitchell
SP1194,Who.,Kyle Martin,Mother prepare.,Electronic,08/06/22,246,70,39356997,English,No,Atlantic Records,Douglas Wood,Matthew Reynolds,
SP1195,Marriage financial.,Cathy Ochoa,Huge.,Hip-Hop,25/10/13,177,57,97363302,German,No,Sony Music,Damon Madden,Gavin Smith,
SP1196,Here.,Sydney Berger,Road.,Hip-Hop,05/12/05,264,58,9519685,English,Yes,Indie,Brian Roy,Adam Garcia,
SP1197,What.,Michaela Hartman,Ahead shake.,Hip-Hop,03/10/05,214,2,67885676,Korean,No,Def Jam,Bradley Allen,Paul Smith,
SP1198,Director show face.,Charles Collins,Own.,Hip-Hop,17/02/96,230,84,62757750,English,No,Indie,Julie Murphy,Susan Lee,
SP1199,Name try impact.,Joshua Thompson,Part.,Folk,03/05/07,220,85,98619400,Spanish,Yes,Universal Music,Jennifer Henry,Noah Quinn,
SP1200,Everyone power need quite.,Jared Owens,Its hear.,Pop,29/08/18,233,97,64668872,Spanish,Yes,Sony Music,Shirley Moses,Gerald Glover,Vanessa Jackson
SP1201,Enjoy always.,Madison White,Better.,Pop,17/02/00,227,15,14016243,Japanese,No,Sony Music,Mr. Kevin Jenkins,John Allen,Richard Smith
SP1202,Firm meeting current.,Alexander Gomez,Debate.,Hip-Hop,29/06/05,254,39,27194955,English,No,Def Jam,Robert English,Jessica Norton,
SP1203,Movie perform contain particularly.,April Dixon,Ahead.,Hip-Hop,18/09/12,219,78,17944023,German,Yes,Def Jam,Taylor Norman,Melinda Sloan,Jeffrey Holden
SP1204,Yard someone.,Roy Martin,Total.,Hip-Hop,29/09/96,243,98,97530942,French,Yes,Universal Music,Christina Page,Connie Richardson,Julian Peterson
SP1205,Significant compare.,Janice Castillo,Fill direction.,Electronic,02/11/16,,3,672805,Italian,No,Universal Music,Anthony Cole,Vicki James,Julie Edwards
SP1206,Pick information boy.,Nicole Nelson,Explain two.,Pop,11/03/05,308,60,13142958,English,Yes,Indie,Michael Tran,Jessica Adams,
SP1207,Agreement research size bit.,Andrea Santos,Peace whether.,Pop,22/09/23,226,72,11420886,English,Yes,Indie,Mrs. Ashley Carroll,Christopher Lawson,
SP1208,These.,Alexandra Rodriguez,Level almost.,Hip-Hop,08/02/16,214,3,20713353,English,Yes,Def Jam,Heather Jenkins,Thomas Martinez DVM,Sophia Carpenter
SP1209,Yard window.,Jeffrey Sanchez,Order.,Electronic,10/05/21,,19,61045933,Korean,Yes,Def Jam,Vanessa Torres,Caitlin Hammond,
SP1210,Political leave market.,Sharon Garrett,Travel.,Jazz,04/04/06,257,17,65476574,English,No,Atlantic Records,Brittany Pierce,Elizabeth Frey,Erin Cowan
SP1211,Despite it her.,Bonnie Bennett,College concern.,Hip-Hop,05/05/96,262,55,22034177,English,No,Universal Music,Nicholas Jones,Patricia Hanson,Hannah Walters
SP1212,Over far process.,Shawna Wilkerson,Shoulder brother.,Hip-Hop,02/12/10,149,64,13356515,English,Yes,Indie,Paul Ellis,Crystal Hunter,Carmen Elliott
SP1213,Red local.,Steven Rollins,Any.,Pop,21/07/19,219,40,55141847,English,No,Def Jam,Patrick Nelson,Jeffrey Mckinney,
SP1214,Around with second.,Mark Wilson,See.,Electronic,03/12/21,284,95,42686586,English,Yes,Indie,Kimberly Allen,Tamara Adams,
SP1215,Make nice federal.,Deborah Charles,Time charge.,Pop,25/05/99,,46,47218400,English,Yes,Def Jam,Heather Anderson,Anthony Crawford,
SP1216,Former data idea.,Cindy Mitchell,Magazine performance.,Electronic,07/05/09,172,40,81476762,English,No,Universal Music,David Davis,Rachel Levy,
SP1217,Main guess.,Carl Guerrero,Have.,Folk,25/07/21,244,88,68113403,Spanish,No,Warner Music,Keith Salas,Claudia Gibbs,
SP1218,Word say direction.,Rebecca Gallegos,Bar.,Classical,02/10/98,215,27,93414565,Korean,Yes,Def Jam,Nicholas Maldonado,Alice Williams,Stacy Mckinney
SP1219,Wait student see.,Jeffrey Brown,Suggest.,Pop,09/03/16,308,35,67346255,English,No,Indie,Juan Webster,Barbara Johnson,Thomas Gonzales
SP1220,Drug wonder market.,Brian Conner,Seek raise.,Electronic,29/12/21,170,1,99973578,English,No,Sony Music,Jennifer Nichols,Marcus Aguirre,
SP1221,Suddenly alone.,Christina Miranda,Employee available.,Electronic,08/03/99,,22,50953647,English,No,Atlantic Records,Eric Williams,Rebecca Zavala,
SP1222,Type tough.,Eric Duncan,Number.,Electronic,25/07/95,199,6,36259972,English,No,Def Jam,Mark Williams,Kristin Galloway MD,
SP1223,Behavior different.,Charlotte Howe,Factor.,Hip-Hop,13/03/02,238,79,29694832,English,Yes,Def Jam,Victoria Davis,David Fields,
SP1224,Wish poor cup.,Laura Ortiz,Thing do.,Electronic,10/07/00,196,22,55533910,English,No,Indie,Michael Williamson,George Summers,
SP1225,Worry Mrs another.,Nicholas King,Indicate.,Electronic,06/03/17,276,9,50596143,Italian,No,Warner Music,Sonya Diaz,Anthony Roberts,
SP1226,Position move.,Elizabeth Lloyd,Their benefit.,Country,04/05/98,218,9,52026172,English,No,Warner Music,Elizabeth Adams,Aaron Keith,
SP1227,Over season imagine.,Carla Baxter,Usually film.,Folk,09/07/97,262,45,70362595,Korean,Yes,Def Jam,Paul Fuller,Melinda Esparza PhD,
SP1228,Bed.,Philip Wilson,Big any.,Pop,17/12/01,198,91,54935934,German,No,Universal Music,Karen Hale,Brett Cole,
SP1229,Police detail know.,Tammy Ayala,Science.,Pop,22/05/99,209,72,1415245,English,Yes,Warner Music,Melanie Webster,Maurice Houston,
SP1230,Visit rule.,Shirley Hall,Detail deep.,Pop,09/02/05,300,43,63997094,English,No,Universal Music,Christopher Tucker,James Marshall,
SP1231,Development painting.,Paul Boyd,West.,Folk,21/02/08,237,21,15364940,English,No,Atlantic Records,Kathleen Johnson,Dawn Arnold,Elizabeth Chapman
SP1232,Hospital at security sense.,Jason Sweeney,Reveal.,Pop,26/10/15,128,77,39488872,English,No,Def Jam,Robert Sawyer,Patricia Wilson,
SP1233,Strong meet.,Julie Horton,Decade.,Pop,26/09/11,233,90,13425073,English,Yes,Atlantic Records,Linda Lambert,Robert Bond,Joshua Burns
SP1234,Instead experience.,Patricia Stephens MD,Authority.,Hip-Hop,29/01/96,327,78,69502362,Japanese,Yes,Universal Music,Nancy Trevino,Gregory Vega,Paul Payne
SP1235,Lot key outside.,Courtney Lee,These factor.,Pop,30/08/01,264,14,19496723,English,No,Def Jam,Kristen Martinez,Dr. Christopher Sosa,Mr. Jaime Moran DVM
SP1236,Expect employee.,Joseph Harrell,Star.,Pop,06/04/18,252,93,30807436,English,No,Warner Music,Colleen Walker MD,Lynn Hamilton,
SP1237,Kitchen although such.,Katherine Figueroa,Wall.,Electronic,02/06/13,272,38,78307357,English,Yes,Sony Music,Jacqueline Dickson,Rachel Robertson,
SP1238,Address wonder local.,Phillip Thomas,Bank difficult.,Pop,04/05/13,275,24,40851578,,No,Universal Music,Brian Hobbs,Kevin Fisher,
SP1239,Brother great.,Mr. Joshua Perez,Quite.,Hip-Hop,25/06/06,188,46,93256522,Italian,Yes,Def Jam,Martin Young,Lauren Ross,
SP1240,Decide perhaps yeah.,Beth Ortiz,West should.,Pop,03/10/98,172,9,16844364,English,Yes,Atlantic Records,Hannah Gonzalez,Christopher Shaffer,
SP1241,Owner region two.,Dr. Cole Meyer,Smile.,Hip-Hop,03/09/01,290,16,90795192,English,No,Warner Music,Jeffrey Ortiz,Scott Williams,Isaac Wiggins
SP1242,Represent machine.,Kenneth Olson,Officer.,Hip-Hop,16/06/00,,96,47678504,English,Yes,Atlantic Records,Joseph Johnson,Shelia Hernandez,Kelly Harris
SP1243,Visit both.,Vanessa Osborne,When Mr.,Pop,27/12/03,,88,93881209,English,No,Atlantic Records,Christopher Barrett,Stacy Adams,Matthew Collins
SP1244,Too computer north.,Victoria Gonzalez,Head against.,Electronic,30/08/08,272,23,87874795,English,Yes,Indie,Jeffrey Mitchell PhD,Taylor Wells,
SP1245,Could bring.,Rebecca Moore,Pass Republican.,Pop,16/04/18,214,58,734862,English,Yes,Indie,Jorge Foster,Anthony Mays,
SP1246,Before music coach.,Brooke Hines,Rate understand.,Electronic,25/09/04,185,81,28183463,Spanish,Yes,Indie,Ann Gates,Albert Murillo,
SP1247,Prove forget.,Danielle King,Home bring.,R&B,09/09/96,,78,26225302,Korean,No,Universal Music,Nathan Murphy,Jennifer Martin,
